lng,lat,num,street,type,city,zip,address,APN,line_1,line_2,state,postal
-122.170029601157367,37.750116741897536,1712,92ND,AV,,94603,1712 92ND AV OAKLAND 94603,046 544300200,,,,
-122.171534982639159,37.751254653352724,1643,90TH,AV,,94603,1643 90TH AV OAKLAND 94603,043 458700500,,,,
-122.170572483626316,37.757533045721658,2016,84TH,AV,,94621,2016 84TH AV OAKLAND 94621,043 456801600,,,,
-122.173949814921315,37.744386581101864,1238,96TH,AV,,94603,1238 96TH AV OAKLAND 94603,044 496001700,,,,
-122.159838524177829,37.744715824075264,2133,101ST,AV,,94603,2133 101ST AV OAKLAND 94603,047 549400300,,,,
-122.169435549751583,37.744651756419827,1426,98TH,AV,,94603,1426 98TH AV OAKLAND 94603,046 542500100,,,,
-122.175191203100653,37.745292934105272,1221,95TH,AV,,94603,1221 95TH AV OAKLAND 94603,044 496201200,,,,
-122.172242856879691,37.748201831988247,9305,HOLLY,ST,,94603,9305 HOLLY ST OAKLAND 94603,046 542201100,,,,
-122.182491417952605,37.748411364796233,8715,E,ST,,94621,8715 E ST OAKLAND 94621,042 428400300,,,,
-122.184163557293815,37.748741752626934,936,86TH,AV,,94621,936 86TH AV OAKLAND 94621,042 428302101,,,,
-122.184163557293815,37.748741752626934,932,86TH,AV,,94621,932 86TH AV OAKLAND 94621,042 428302101,,,,
-122.17501008567136,37.744698734731685,9514,B,ST,,94603,9514 B ST OAKLAND 94603,044 496101402,,,,
-122.178117593597747,37.748912554865129,1200,89TH,AV,,94621,1200 89TH AV OAKLAND 94621,042 427301800,,,,
-122.177765985809003,37.749494148215064,1235,89TH,AV,,94621,1235 89TH AV OAKLAND 94621,042 427200900,,,,
-122.171850685664296,37.739192369490986,10206,ROYAL,ST,,94603,10206 ROYAL ST OAKLAND 94603,045 518502100,,,,
-122.169242351778365,37.739421552333731,1308,103RD,AV,,94603,1308 103RD AV OAKLAND 94603,045 518701100,,,,
-122.159569424851327,37.740274543306477,10620,BEVERLY,AV,,94603,10620 BEVERLY AV OAKLAND 94603,047 554600800,,,,
-122.190745238496078,37.754528587597584,1015,76TH,AV,,94621,1015 76TH AV OAKLAND 94621,041 414201200,,,,
-122.178650409545583,37.754831398538073,8239,14TH,ST,,94621,8239 E 14TH ST OAKLAND 94621,042 424900600,,,,
-122.178650409545583,37.754831398538073,8239,INTERNATIONAL,BL,,94621,8239 INTERNATIONAL BL OAKLAND 94621,042 424900600,,,,
-122.1775286185716,37.758311549391379,1636,80TH,AV,,94621,1636 80TH AV OAKLAND 94621,040 336902300,,,,
-122.162140781385204,37.751132830891237,9446,PEACH,ST,,94603,9446 PEACH ST OAKLAND 94603,046 547901800,,,,
-122.181087097838599,37.75117428126304,1140,85TH,AV,,94621,1140 85TH AV OAKLAND 94621,042 426102100,,,,
-122.178835518189658,37.751207539988165,1248,86TH,AV,,94621,1248 86TH AV OAKLAND 94621,042 425902400,,,,
-122.166116979954253,37.751768270254004,9217,SUNNYSIDE,ST,,94603,9217 SUNNYSIDE ST OAKLAND 94603,046 546000801,,,,
-122.171030274078248,37.743787787733844,1334,98TH,AV,,94603,1334 98TH AV OAKLAND 94603,044 497102900,,,,
-122.167123559298105,37.744374449873234,9874,WALNUT,ST,,94603,9874 WALNUT ST OAKLAND 94603,046 543701502,,,,
-122.17312188084307,37.739505328585636,1114,101ST,AV,,94603,1114 101ST AV OAKLAND 94603,045 518302800,,,,
-122.173594390190956,37.739757806178467,1101,101ST,AV,,94603,1101 101ST AV OAKLAND 94603,045 518200600,,,,
-122.167813953221483,37.752246039265927,1944,90TH,AV,,94603,1944 90TH AV OAKLAND 94603,046 545800100,,,,
-122.180601475782524,37.752434104225394,1210,84TH,AV,,94621,1210 84TH AV OAKLAND 94621,042 425701602,,,,
-122.181834612037648,37.758880132512573,1479,78TH,AV,,94621,1479 78TH AV OAKLAND 94621,040 335503500,,,,
-122.172628396731625,37.755536423442727,1756,85TH,AV,,94621,1756 85TH AV OAKLAND 94621,043 456102300,,,,
-122.193539277507426,37.755382878206092,949,73RD,AV,,94621,949 73RD AV OAKLAND 94621,041 415303100,,,,
-122.171261212073176,37.755752037096443,1927,86TH,AV,,94621,1927 86TH AV OAKLAND 94621,043 456201000,,,,
-122.18382906420787,37.755680268695521,1309,80TH,AV,,94621,1309 80TH AV OAKLAND 94621,041 419801502,,,,
-122.178400724608991,37.750079540585141,1225,88TH,AV,,94621,1225 88TH AV OAKLAND 94621,042 427101000,,,,
-122.172301991178188,37.738554977241222,1115,103RD,AV,,94603,1115 103RD AV OAKLAND 94603,045 518400700,,,,
-122.182829256364641,37.748506421848539,980,87TH,AV,,94621,980 87TH AV OAKLAND 94621,042 428402700,,,,
-122.169637779386647,37.751379572413988,9008,CHERRY,ST,,94603,9008 CHERRY ST OAKLAND 94603,046 544500900,,,,
-122.167180874508162,37.750302221857197,9324,BIRCH,ST,,94603,9324 BIRCH ST OAKLAND 94603,046 545702000,,,,
-122.159220975539142,37.743806702171696,2144,102ND,AV,,94603,2144 102ND AV OAKLAND 94603,047 549601800,,,,
-122.158758739324824,37.743211342224228,2154,103RD,AV,,94603,2154 103RD AV OAKLAND 94603,047 549701001,,,,
-122.158620758995525,37.742926511868944,2163,104TH,AV,,94603,2163 104TH AV OAKLAND 94603,047 549701602,,,,
-122.156583439219958,37.742087554161522,10511,DANTE,AV,,94603,10511 DANTE AV OAKLAND 94603,047 555801900,,,,
-122.159265373873751,37.750068437365975,9754,HILLGRADE,CT,,94603,9754 HILLGRADE CT OAKLAND 94603,046 548907200,,,,
-122.158863801788897,37.746755134496212,2307,99TH,AV,,94603,2307 99TH AV OAKLAND 94603,046 549201400,,,,
-122.16254307930879,37.741688834744572,1839,104TH,AV,,94603,1839 104TH AV OAKLAND 94603,047 550700300,,,,
-122.159827471306556,37.741810672042156,2042,104TH,AV,,94603,2042 104TH AV OAKLAND 94603,047 549900200,,,,
-122.163887555455176,37.742119833826386,1745,103RD,AV,,94603,1745 103RD AV OAKLAND 94603,047 550601200,,,,
-122.163882170055061,37.742201169057523,1749,103RD,AV,,94603,1749 103RD AV OAKLAND 94603,047 550601200,,,,
-122.173057860607727,37.742130540434275,9844,B,ST,,94603,9844 B ST OAKLAND 94603,044 497302800,,,,
-122.189805265637276,37.758133532515281,1172,72ND,AV,,94621,1172 72ND AV OAKLAND 94621,041 413506300,,,,
-122.182226089753627,37.759866227574001,1538,76TH,AV,,94621,1538 76TH AV OAKLAND 94621,040 332105300,,,,
-122.16672266274638,37.753862097025092,2126,89TH,AV,,94621,2126 89TH AV OAKLAND 94621,043 459802101,,,,
-122.16672266274638,37.753862097025092,2128,89TH,AV,,94621,2128 89TH AV OAKLAND 94621,043 459802101,,,,
-122.167761698221426,37.753922224047948,2019,89TH,AV,,94621,2019 89TH AV A OAKLAND 94621,043 459900801,,,,
-122.167761698221426,37.753922224047948,2019,89TH,AV,,94621,2019 89TH AV D OAKLAND 94621,043 459900801,,,,
-122.167761698221426,37.753922224047948,2019,89TH,AV,,94621,2019 89TH AV B OAKLAND 94621,043 459900801,,,,
-122.167761698221426,37.753922224047948,2019,89TH,AV,,94621,2019 89TH AV OAKLAND 94621,043 459900801,,,,
-122.167761698221426,37.753922224047948,2019,89TH,AV,,94621,2019 89TH AV C OAKLAND 94621,043 459900801,,,,
-122.173928948853899,37.753939936992509,1646,86TH,AV,,94621,1646 86TH AV OAKLAND 94621,043 458302200,,,,
-122.170233529506675,37.75485779326241,1938,AUSEON,AV,,94621,1938 AUSEON AV OAKLAND 94621,043 459401900,,,,
-122.173230811452754,37.754832182645387,1711,86TH,AV,,94621,1711 86TH AV OAKLAND 94621,043 456101300,,,,
-122.173343718904178,37.755201920287064,1722,85TH,AV,,94621,1722 85TH AV OAKLAND 94621,043 456101800,,,,
-122.170978801510785,37.74337547423395,1339,99TH,AV,,94603,1339 99TH AV OAKLAND 94603,044 497100900,,,,
-122.178235323205627,37.747934006444098,1156,90TH,AV,,94603,1156 90TH AV OAKLAND 94603,044 495500102,,,,
-122.174318861704663,37.752949494272329,1606,AUSEON,AV,,94621,1606 AUSEON AV OAKLAND 94621,043 458401600,,,,
-122.180551393807121,37.753048034998969,1231,84TH,AV,,94621,1231 84TH AV OAKLAND 94621,042 425600900,,,,
-122.175530876770821,37.753190780638768,1442,86TH,AV,,94621,1442 86TH AV OAKLAND 94621,043 458201800,,,,
-122.183124716753156,37.753179836273972,1122,82ND,AV,,94621,1122 82ND AV OAKLAND 94621,042 425002300,,,,
-122.171315265500425,37.753554185331957,1750,87TH,AV,,94621,1750 87TH AV OAKLAND 94621,043 459002300,,,,
-122.174763459498337,37.753549675926585,1606,86TH,AV,,94621,1606 86TH AV OAKLAND 94621,043 458301600,,,,
-122.173963504347938,37.740790933715367,9941,C,ST,,94603,9941 C ST OAKLAND 94603,044 497601500,,,,
-122.162830663268878,37.74109451977116,1816,104TH,AV,,94603,1816 104TH AV OAKLAND 94603,047 550800602,,,,
-122.172559431270642,37.754580000799031,1730,86TH,AV,,94621,1730 86TH AV A OAKLAND 94621,043 459202000,,,,
-122.172559431270642,37.754580000799031,1730,86TH,AV,,94621,1730 86TH AV OAKLAND 94621,043 459202000,,,,
-122.173297450277147,37.75687116741188,1767,84TH,AV,,94621,1767 84TH AV OAKLAND 94621,043 455900300,,,,
-122.155847142283847,37.740623520419248,10724,BANCROFT,AV,,94603,10724 BANCROFT AV OAKLAND 94603,047 556601500,,,,
-122.158735919421687,37.746797924851329,2315,99TH,AV,,94603,2315 99TH AV OAKLAND 94603,046 549201300,,,,
-122.174315020508487,37.72670074306113,328,CATRON,DR,,94603,328 CATRON DR REAR OAKLAND 94603,045 537601501,,,,
-122.184991027841349,37.73644281837646,42,HAZELWOOD,CT,,94603,42 HAZELWOOD CT OAKLAND 94603,045 530203500,,,,
-122.172998379559488,37.737346761612947,1011,104TH,AV,,94603,1011 104TH AV OAKLAND 94603,045 518901600,,,,
-122.172886915700715,37.737399063397,1017,104TH,AV,,94603,1017 104TH AV OAKLAND 94603,045 518901500,,,,
-122.169740287940343,37.738105621201569,1259,105TH,AV,,94603,1259 105TH AV OAKLAND 94603,045 519100600,,,,
-122.174617267668992,37.73455250806412,10535,RUSSET,ST,,94603,10535 RUSSET ST OAKLAND 94603,045 525500503,,,,
-122.176260222543263,37.7345597815155,10504,PEARMAIN,ST,,94603,10504 PEARMAIN ST OAKLAND 94603,045 525400103,,,,
-122.175816814119031,37.734578539173548,10507,PIPPIN,ST,,94603,10507 PIPPIN ST OAKLAND 94603,045 525400300,,,,
-122.17199662866031,37.734708167440459,10719,APRICOT,ST,,94603,10719 APRICOT ST OAKLAND 94603,045 521000200,,,,
-122.183958513236959,37.734609728751451,9811,MADDUX,DR,,94603,9811 MADDUX DR OAKLAND 94603,045 530002403,,,,
-122.175301659947976,37.734741163599949,10516,PIPPIN,ST,,94603,10516 PIPPIN ST OAKLAND 94603,045 525501900,,,,
-122.161104127343961,37.752911663672762,2485,94TH,AV,,94603,2485 94TH AV OAKLAND 94603,046 548401503,,,,
-122.191838943642708,37.758558493530153,1116,70TH,AV,,94621,1116 70TH AV OAKLAND 94621,041 413303700,,,,
-122.16830255139611,37.752019933243666,1912,90TH,AV,,94603,1912 90TH AV OAKLAND 94603,046 545801400,,,,
-122.165922241370353,37.750555087370458,2009,94TH,AV,,94603,2009 94TH AV OAKLAND 94603,046 546001900,,,,
-122.169547935281813,37.752555485601327,1902,89TH,AV,,94621,1902 89TH AV OAKLAND 94621,043 459701400,,,,
-122.159757497935828,37.739458683702296,1933,108TH,AV,,94603,1933 108TH AV OAKLAND 94603,047 554200400,,,,
-122.170007096562898,37.741441952934615,27,TOWN SQUARE,CT,,94603,27 TOWN SQUARE CT OAKLAND 94603,045 517104700,,,,
-122.170007096562898,37.741441952934615,27,TOWN SQUARE,PL,,94603,27 TOWN SQUARE PL OAKLAND 94603,045 517104700,,,,
-122.181112064715279,37.750748282018101,1127,86TH,AV,,94621,1127 86TH AV OAKLAND 94621,042 426100901,,,,
-122.173002355502959,37.751497254991563,1521,89TH,AV,,94621,1521 89TH AV OAKLAND 94621,043 458601300,,,,
-122.18387598411347,37.75149285981496,1027,84TH,AV,,94621,1027 84TH AV OAKLAND 94621,042 426400900,,,,
-122.180707293729725,37.752359470234566,1208,84TH,AV,,94621,1208 84TH AV OAKLAND 94621,042 425701601,,,,
-122.191607099247662,37.757347353777284,7129,HAMILTON,ST,,94621,7129 HAMILTON ST OAKLAND 94621,041 414600300,,,,
-122.169601082309001,37.745768039281131,9636,HOLLY,ST,,94603,9636 HOLLY ST OAKLAND 94603,046 542902300,,,,
-122.175603580121717,37.749609116923267,1343,90TH,AV,,94603,1343 90TH AV OAKLAND 94603,042 427000800,,,,
-122.193864536810551,37.758866462518512,6826,LUCILLE,ST,,94621,6826 LUCILLE ST OAKLAND 94621,041 406600800,,,,
-122.172499872068968,37.758722487811681,1962,82ND,AV,,94621,1962 82ND AV OAKLAND 94621,043 456502500,,,,
-122.194935274730312,37.759927481765253,6646,LUCILLE,ST,,94621,6646 LUCILLE ST OAKLAND 94621,041 406400600,,,,
-122.171475768390579,37.760224481136056,2058,81ST,AV,,94621,2058 81ST AV OAKLAND 94621,040 337401800,,,,
-122.195174862603096,37.757228991591859,956,69TH,AV,,94621,956 69TH AV OAKLAND 94621,041 415102800,,,,
-122.172633399449438,37.757604791018728,1926,83RD,AV,,94621,1926 83RD AV OAKLAND 94621,043 456401600,,,,
-122.178943304345651,37.757628100998858,1560,80TH,AV,,94621,1560 80TH AV OAKLAND 94621,040 336804100,,,,
-122.18656343172816,37.757565330723345,1260,75TH,AV,,94621,1260 75TH AV OAKLAND 94621,041 419101400,,,,
-122.168205978909825,37.741821946277994,10122,14TH,ST,,94603,10122 E 14TH ST OAKLAND 94603,047 551601400,,,,
-122.168205978909825,37.741821946277994,10122,INTERNATIONAL,BL,,94603,10122 INTERNATIONAL BL OAKLAND 94603,047 551601400,,,,
-122.174959519504014,37.754023855907192,1615,86TH,AV,,94621,1615 86TH AV OAKLAND 94621,043 455401100,,,,
-122.171923624373804,37.757513384803516,1951,84TH,AV,,94621,1951 84TH AV D OAKLAND 94621,043 456400500,,,,
-122.171923624373804,37.757513384803516,1951,84TH,AV,,94621,1951 84TH AV B OAKLAND 94621,043 456400500,,,,
-122.171923624373804,37.757513384803516,1951,84TH,AV,,94621,1951 84TH AV A OAKLAND 94621,043 456400500,,,,
-122.171923624373804,37.757513384803516,1951,84TH,AV,,94621,1951 84TH AV C OAKLAND 94621,043 456400500,,,,
-122.171923624373804,37.757513384803516,1951,84TH,AV,,94621,1951 84TH AV OAKLAND 94621,043 456400500,,,,
-122.169953387190375,37.758435629146369,2067,84TH,AV,,94621,2067 84TH AV OAKLAND 94621,043 456700400,,,,
-122.189548946642304,37.758209736636978,7215,RUDSDALE,ST,,94621,7215 RUDSDALE ST A OAKLAND 94621,041 413503600,,,,
-122.189548946642304,37.758209736636978,7215,RUDSDALE,ST,,94621,7215 RUDSDALE ST B OAKLAND 94621,041 413503600,,,,
-122.189548946642304,37.758209736636978,7215,RUDSDALE,ST,,94621,7215 RUDSDALE ST OAKLAND 94621,041 413503600,,,,
-122.168452417334947,37.749967285911232,9306,CHERRY,ST,,94603,9306 CHERRY ST OAKLAND 94603,046 544602100,,,,
-122.160855001159476,37.752824371885715,9365,VISTA,CT,,94603,9365 VISTA CT OAKLAND 94603,046 548410600,,,,
-122.167490261478548,37.748768963527851,9428,CHERRY,ST,,94603,9428 CHERRY ST OAKLAND 94603,046 544702800,,,,
-122.174706278137236,37.749465644846332,9001,14TH,ST,,94603,9001 E 14TH ST OAKLAND 94603,044 495100101,,,,
-122.174706278137236,37.749465644846332,9001,INTERNATIONAL,BL,,94603,9001 INTERNATIONAL BL OAKLAND 94603,044 495100101,,,,
-122.16244994377675,37.749755437698816,2204,96TH,AV,,94603,2204 96TH AV OAKLAND 94603,046 547501709,,,,
-122.16244994377675,37.749755437698816,2200,96TH,AV,,94603,2200 96TH AV OAKLAND 94603,046 547501709,,,,
-122.16244994377675,37.749755437698816,2202,96TH,AV,,94603,2202 96TH AV OAKLAND 94603,046 547501709,,,,
-122.171224998289134,37.741803946285877,1271,100TH,AV,,94603,1271 100TH AV OAKLAND 94603,044 497202000,,,,
-122.180335360659384,37.750091621868776,1139,87TH,AV,,94621,1139 87TH AV OAKLAND 94621,042 426000800,,,,
-122.163004169272767,37.75352982644263,9207,HILLSIDE,ST,,94603,9207 HILLSIDE ST OAKLAND 94603,046 548001100,,,,
-122.191991286236785,37.766914313976024,6227,HAYES,ST,,94621,6227 HAYES ST OAKLAND 94621,038 321200301,,,,
-122.19055264329242,37.765308273122074,2118,65TH,AV,,94621,2118 65TH AV OAKLAND 94621,039 325503100,,,,
-122.190585873771397,37.762056235448206,1456,67TH,AV,,94621,1456 67TH AV OAKLAND 94621,039 324803100,,,,
-122.193378837499367,37.766864078215377,2107,62ND,AV,,94621,2107 62ND AV OAKLAND 94621,038 321104600,,,,
-122.187894394517727,37.763377561905592,1706,68TH,AV,,94621,1706 68TH AV OAKLAND 94621,039 325104300,,,,
-122.18829394718982,37.764533925025319,1731,67TH,AV,,94621,1731 67TH AV OAKLAND 94621,039 325301500,,,,
-122.19820291364428,37.756429088762701,811,69TH,AV,,94621,811 69TH AV OAKLAND 94621, ,,,,
-122.19695115351665,37.755735021324746,849,70TH,AV,,94621,849 70TH AV OAKLAND 94621,041 416600700,,,,
-122.19750765803856,37.757172112960404,6752,BRENTFORD,ST,,94621,6752 BRENTFORD ST OAKLAND 94621, ,,,,
-122.198285515531268,37.758349507198048,996,66TH,AV,,94621,996 66TH AV OAKLAND 94621,041 421200800,,,,
-122.197501322220845,37.756691464548346,6801,BRENTFORD,ST,,94621,6801 BRENTFORD ST OAKLAND 94621,041 421200400,,,,
-122.175956551553028,37.730064336882464,623,LA PRENDA,DR,,94603,623 LA PRENDA DR OAKLAND 94603,045 539800500,,,,
-122.180081182349738,37.726902207786082,10546,CREEKSIDE,CI,,94603,10546 CREEKSIDE CI OAKLAND 94603,045 536903700,,,,
-122.18130579898272,37.727007788102547,10509,CREEKSIDE,CI,,94603,10509 CREEKSIDE CI OAKLAND 94603,045 536904600,,,,
-122.18142175262129,37.727057674355379,10505,CREEKSIDE,CI,,94603,10505 CREEKSIDE CI OAKLAND 94603,045 536904700,,,,
-122.176198068108732,37.72541205258397,160,CATRON,DR,,94603,160 CATRON DR OAKLAND 94603,045 537603000,,,,
-122.175369233918587,37.725823590059001,200,CATRON,DR,,94603,200 CATRON DR OAKLAND 94603,045 537602402,,,,
-122.177381538308452,37.726006973759091,107,CATRON,DR,,94603,107 CATRON DR OAKLAND 94603,045 541903700,,,,
-122.180552821230108,37.726662708627451,10539,CREEKSIDE,CI,,94603,10539 CREEKSIDE CI OAKLAND 94603,045 536904000,,,,
-122.180552821230108,37.726662708627451,10439,CREEKSIDE,CI,,94603,10439 CREEKSIDE CI OAKLAND 94603,045 536904000,,,,
-122.175277215890773,37.72711120406057,262,BERGEDO,DR,,94603,262 BERGEDO DR OAKLAND 94603,045 537901800,,,,
-122.180503547738439,37.727647009126095,10537,EAST,CT,,94603,10537 EAST CT OAKLAND 94603,045 536907800,,,,
-122.175920766265378,37.728408079724211,10842,ESTEPA,DR,,94603,10842 ESTEPA DR OAKLAND 94603,045 541901000,,,,
-122.180046579245001,37.728484158857711,10575,TOPANGA,DR,,94603,10575 TOPANGA DR OAKLAND 94603,045 536901700,,,,
-122.177747707787944,37.729095567834975,515,EL PASEO,DR,,94603,515 EL PASEO DR OAKLAND 94603,045 539501900,,,,
-122.178764307838762,37.7291192370663,496,CAPISTRANO,DR,,94603,496 CAPISTRANO DR OAKLAND 94603,045 538902500,,,,
-122.174833109475571,37.729523376265185,10900,NOVELDA,DR,,94603,10900 NOVELDA DR OAKLAND 94603,045 537500100,,,,
-122.155931168000564,37.7420513482963,2257,106TH,AV,,94603,2257 106TH AV OAKLAND 94603,047 555902300,,,,
-122.158631294437171,37.745663440398843,9946,DANTE,AV,,94603,9946 DANTE AV OAKLAND 94603,047 556101301,,,,
-122.15841427134599,37.745896861622057,9937,LONGFELLOW,AV,,94603,9937 LONGFELLOW AV OAKLAND 94603,047 556100800,,,,
-122.156716542595603,37.743730998928861,10309,LONGFELLOW,AV,,94603,10309 LONGFELLOW AV OAKLAND 94603,047 555900500,,,,
-122.156654303719449,37.742981408903084,10414,DANTE,AV,,94603,10414 DANTE AV OAKLAND 94603,047 555903202,,,,
-122.156305818474664,37.741230139989014,10622,BANCROFT,AV,,94603,10622 BANCROFT AV OAKLAND 94603,047 556501603,,,,
-122.152989539381309,37.741347158880963,2393,108TH,AV,,94603,2393 108TH AV OAKLAND 94603,047 557101000,,,,
-122.15064192893017,37.740541903565202,2525,DURANT,AV,,94603,2525 DURANT AV OAKLAND 94603,047 558501200,,,,
-122.153625727163842,37.740632342609608,10812,VOLTAIRE,AV,,94603,10812 VOLTAIRE AV OAKLAND 94603,047 557001700,,,,
-122.153090650156429,37.740583381890794,2375,109TH,AV,,94603,2375 109TH AV OAKLAND 94603,047 557001200,,,,
-122.155099681085403,37.743598191306617,10400,VOLTAIRE,AV,,94603,10400 VOLTAIRE AV OAKLAND 94603,047 557303801,,,,
-122.176086031124825,37.730461189965474,10801,ACALANES,DR,,94603,10801 ACALANES DR OAKLAND 94603,045 539800100,,,,
-122.180977360541803,37.73064851455036,449,GRAMERCY,PL,,94603,449 GRAMERCY PL OAKLAND 94603,045 537101108,,,,
-122.176047200548354,37.731022539926109,10750,ACALANES,DR,,94603,10750 ACALANES DR OAKLAND 94603,045 537201800,,,,
-122.182837172318912,37.730922656921621,35,HUNTER,CT,,94603,35 HUNTER CT OAKLAND 94603,045 530400500,,,,
-122.171518150905698,37.733215977575234,10948,SAN LEANDRO,ST,,94603,10948 SAN LEANDRO ST OAKLAND 94603,045 520800901,,,,
-122.181874976936612,37.733166687275755,557,DOUGLAS,AV,,94603,557 DOUGLAS AV OAKLAND 94603,045 536200200,,,,
-122.181485571634013,37.734650274046452,649,DOUGLAS,AV,,94603,649 DOUGLAS AV OAKLAND 94603,045 536100502,,,,
-122.181485571634013,37.734650274046452,647,DOUGLAS,AV,,94603,647 DOUGLAS AV OAKLAND 94603,045 536100502,,,,
-122.182676855380052,37.734643051044905,9900,MADDUX,DR,,94603,9900 MADDUX DR OAKLAND 94603,045 530301700,,,,
-122.182250964103858,37.734680201860634,509,STONEFORD,AV,,94603,509 STONEFORD AV OAKLAND 94603,045 530301400,,,,
-122.183364587595264,37.731469757113977,250,HUNTER,AV,,94603,250 HUNTER AV OAKLAND 94603,045 530401300,,,,
-122.17254745223633,37.72795713523567,625,CATRON,DR,,94603,625 CATRON DR OAKLAND 94603,045 537502100,,,,
-122.178904951672919,37.737275013723632,10017,PIPPIN,ST,,94603,10017 PIPPIN ST OAKLAND 94603,045 523500400,,,,
-122.178715848220762,37.737109969515565,10027,PIPPIN,ST,,94603,10027 PIPPIN ST OAKLAND 94603,045 523500603,,,,
-122.178817672258234,37.73719883848117,10023,PIPPIN,ST,,94603,10023 PIPPIN ST OAKLAND 94603,045 523500603,,,,
-122.170632572833995,37.738006940519746,1216,104TH,AV,,94603,1216 104TH AV OAKLAND 94603,045 519101800,,,,
-122.173494062746755,37.737997668331005,1007,103RD,AV,,94603,1007 103RD AV OAKLAND 94603,045 518401700,,,,
-122.177830997784454,37.731997747541492,10619,ACALANES,DR,,94603,10619 ACALANES DR OAKLAND 94603,045 539700300,,,,
-122.182327504159318,37.732297582203024,336,STONEFORD,AV,,94603,336 STONEFORD AV OAKLAND 94603,045 530402400,,,,
-122.175358326574411,37.733772697289808,10630,PEARMAIN,ST,,94603,10630 PEARMAIN ST OAKLAND 94603,045 525401800,,,,
-122.17471371259451,37.730229369798231,650,BERGEDO,DR,,94603,650 BERGEDO DR OAKLAND 94603,045 537400100,,,,
-122.183078621500982,37.730200281391646,215,KERWIN,AV,,94603,215 KERWIN AV OAKLAND 94603,045 531501800,,,,
-122.173282240002749,37.726777095363857,442,CATRON,DR,,94603,442 CATRON DR REAR OAKLAND 94603,045 537600901,,,,
-122.184092283162542,37.733214650455345,367,GHORMLEY,AV,,94603,367 GHORMLEY AV OAKLAND 94603,045 531100700,,,,
-122.168841755263927,37.736425590011969,1248,107TH,AV,,94603,1248 107TH AV OAKLAND 94603,045 520101000,,,,
-122.177290406019509,37.736477797250771,10226,PIPPIN,ST,,94603,10226 PIPPIN ST OAKLAND 94603,045 523301502,,,,
-122.172326578965851,37.734025632775918,914,BLENHEIM,ST,,94603,914 BLENHEIM ST OAKLAND 94603,045 520900202,,,,
-122.170039490710366,37.735864293090124,1134,107TH,AV,,94603,1134 107TH AV OAKLAND 94603,045 520200400,,,,
-122.182627227053857,37.735820915286666,9836,LYNDHURST,ST,,94603,9836 LYNDHURST ST OAKLAND 94603,045 530405200,,,,
-122.178462444258912,37.735909600379067,10215,PEARMAIN,ST,,94603,10215 PEARMAIN ST OAKLAND 94603,045 524200202,,,,
-122.182028413678751,37.735887553795351,9859,EDES,AV,,94603,9859 EDES AV OAKLAND 94603,045 530406400,,,,
-122.178633497862066,37.736018045775708,10201,PEARMAIN,ST,,94603,10201 PEARMAIN ST OAKLAND 94603,045 524200100,,,,
-122.168599785957312,37.736539026047865,1264,107TH,AV,,94603,1264 107TH AV OAKLAND 94603,045 520100800,,,,
-122.179170054394717,37.737098209350435,800,100TH,AV,,94603,800 100TH AV OAKLAND 94603,045 523500101,,,,
-122.179117766156992,37.737460549310612,820,100TH,AV,,94603,820 100TH AV OAKLAND 94603,045 523500200,,,,
-122.177702397663325,37.732428015148606,10604,ACALANES,DR,,94603,10604 ACALANES DR OAKLAND 94603,045 537200400,,,,
-122.182846827411595,37.732418328774976,339,STONEFORD,AV,,94603,339 STONEFORD AV OAKLAND 94603,045 530501500,,,,
-122.17260078521474,37.731928278603803,10901,RUSSET,ST,,94603,10901 RUSSET ST OAKLAND 94603,045 525700101,,,,
-122.180687772440294,37.734490426520175,487,HALE,AV,,94603,487 HALE AV OAKLAND 94603,045 536600901,,,,
-122.180217594220593,37.736199686433011,739,DOUGLAS,AV,,94603,739 DOUGLAS AV OAKLAND 94603,045 527601301,,,,
-122.172766884609103,37.73700915484617,1004,104TH,AV,,94603,1004 104TH AV OAKLAND 94603,045 519001700,,,,
-122.173024410939803,37.736570329887549,989,105TH,AV,,94603,989 105TH AV OAKLAND 94603,045 521300200,,,,
-122.179135268931972,37.736261130007051,796,DOUGLAS,AV,,94603,796 DOUGLAS AV OAKLAND 94603,045 524100100,,,,
-122.182107172572969,37.735250218343268,545,STONEFORD,AV,,94603,545 STONEFORD AV OAKLAND 94603,045 530301000,,,,
-122.176972847074978,37.735190152876143,10410,PEARMAIN,ST,,94603,10410 PEARMAIN ST OAKLAND 94603,045 524501202,,,,
-122.184485792867676,37.73534159806686,9736,MADDUX,DR,,94603,9736 MADDUX DR OAKLAND 94603,045 530201300,,,,
-122.176168143430004,37.73549804577987,10424,PIPPIN,ST,,94603,10424 PIPPIN ST OAKLAND 94603,045 524601400,,,,
-122.181581761437997,37.735434002115291,556,STONEFORD,AV,,94603,556 STONEFORD AV OAKLAND 94603,045 530404600,,,,
-122.159198697320093,37.73814873836956,1921,DURANT,AV,,94603,1921 DURANT AV OAKLAND 94603,047 554000500,,,,
-122.175118674022912,37.73499221881481,10507,RUSSET,ST,,94603,10507 RUSSET ST OAKLAND 94603,045 525500300,,,,
-122.176729254512665,37.73499623133781,801,105TH,AV,,94603,801 105TH AV OAKLAND 94603,045 524501101,,,,
-122.173995015451467,37.735235681521466,905,106TH,AV,,94603,905 106TH AV OAKLAND 94603,045 521201400,,,,
